mmsi,imo_from_data_set,imo_from_ship_db,name_from_data_set,name_from_ship_db,iwrap_type_from_dataset,org_type_info_from_data,iwrap_type_from_ship_db,org_type_from_ship_db,length_from_data_set,length_from_ship_db,height_1,height_2,height_3,depth,width,size_a,size_b,size_c,size_d,class_b,Speed_mean,Speed_std,Speed_median,Speed_max,Speed_min,Speed_mode,ROT_mean,ROT_std,ROT_median,ROT_max,ROT_min
211630940,0,0,SY MATHILDA,,Pleasure boat,Sailing,,,10,-1,-1,-1,-1,-1,3,10,0,2,1,0,3.7882951653944024,2.2017215402854373,4.6,6.8,0.0,6.0,0.0,0.0,0.0,0.0,0.0
211345500,0,0,JOY,,Pleasure boat,Pleasure,,,13,-1,-1,-1,-1,-1,4,13,0,2,2,0,3.171259842519685,2.6697265223056577,3.8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244030988,0,0,AQUARIUS,,Pleasure boat,Pleasure,,,12,-1,-1,-1,-1,-1,4,5,7,2,2,0,3.060693641618497,6.042685701174888,0.0,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211452200,0,0,AFRICAN QUEEN,,Pleasure boat,Sailing,,,11,-1,-1,-1,-1,-1,3,7,4,3,0,0,0.7781250000000001,1.6552757556446995,0.1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219023636,0,0,SPRINGEVEN,,Pleasure boat,Pleasure,,,15,-1,-1,-1,-1,-1,4,6,9,4,0,0,5.074252427184466,1.6644744248803993,5.5,8.3,0.0,6.0,0.0,0.0,0.0,0.0,0.0
211501960,0,0,TANTE LOLLO,,Pleasure boat,Pleasure,,,11,-1,-1,-1,-1,-1,3,7,4,0,3,0,4.434450506625097,1.8106738511960683,4.7,16.9,0.0,5.0,0.0,0.0,0.0,0.0,0.0
211682230,0,0,ARTISAN,,Pleasure boat,Sailing,,,10,-1,-1,-1,-1,-1,4,5,5,2,2,0,4.965680803571429,2.272192242810662,5.6,8.9,0.0,6.0,0.0,0.0,0.0,0.0,0.0
269103280,0,0,PAULA,,Pleasure boat,Sailing,,,12,-1,-1,-1,-1,-1,3,8,4,3,0,0,3.0915800415800416,1.9969752877885825,3.7,6.3,0.0,4.0,0.0,0.0,0.0,0.0,0.0
211545370,0,0,SUNRISE,,Pleasure boat,Sailing,,,14,-1,-1,-1,-1,-1,4,7,7,0,4,0,4.95317441860465,2.5936644731490888,5.7,10.2,0.0,7.0,0.0,0.0,0.0,0.0,0.0
244026235,0,0,SUNBIRD,,Pleasure boat,Sailing,,,11,-1,-1,-1,-1,-1,3,11,0,3,0,0,5.303932773109243,1.0786433212343103,5.6,8.2,0.0,6.0,0.0,0.0,0.0,0.0,0.0
211196900,0,0,AMAZONE,,Pleasure boat,Pleasure,,,12,-1,-1,-1,-1,-1,4,5,7,3,1,0,7.283159722222223,4.047836600657463,8.9,18.5,0.0,9.0,0.0,0.0,0.0,0.0,0.0
211228510,0,0,UBENA VON BREMEN,,Pleasure boat,Sailing,,,23,-1,-1,-1,-1,-1,8,22,1,4,4,0,3.755987380856491,2.2086726576730795,4.4,7.1,0.0,6.0,0.0,0.0,0.0,0.0,0.0
219015232,0,0,LINE,,Pleasure boat,Sailing,,,10,-1,-1,-1,-1,-1,3,10,0,1,2,0,2.5069542253521124,2.8426293997830188,0.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211353720,0,0,HANG LOOSE,,Pleasure boat,Pleasure,,,12,-1,-1,-1,-1,-1,4,10,2,3,1,0,16.303124999999998,4.118636264898818,15.7,27.3,5.6,16.0,0.0,0.0,0.0,0.0,0.0
219003762,0,0,TESSA,,Pleasure boat,Pleasure,,,11,-1,-1,-1,-1,-1,3,5,6,2,1,0,2.5013494567122327,2.8086631853162767,0.4,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211700070,0,0,TOY4US,,Pleasure boat,Sailing,,,14,-1,-1,-1,-1,-1,4,8,6,2,2,0,3.359669811320755,3.038655744293068,4.15,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211133760,0,0,SHANTY,,Pleasure boat,Sailing,,,12,-1,-1,-1,-1,-1,4,8,4,2,2,0,2.605016395730133,2.7486155818161437,0.3,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211236050,0,0,CRONY 1,,Pleasure boat,Sailing,,,15,-1,-1,-1,-1,-1,4,14,1,0,4,0,5.202989771833202,2.3359565799773714,6.1,9.4,0.0,6.0,0.0,0.0,0.0,0.0,0.0
211134070,0,0,LARA,,Pleasure boat,Pleasure,,,11,-1,-1,-1,-1,-1,4,8,3,3,1,0,6.930517711171662,3.3183618158782657,8.1,10.9,0.0,8.0,0.0,0.0,0.0,0.0,0.0
211349820,0,0,FRANZIUS,,Pleasure boat,Sailing,,,23,-1,-1,-1,-1,-1,6,17,6,3,3,0,3.669195046439629,1.4905626079910401,3.7,7.6,0.0,4.0,0.0,0.0,0.0,0.0,0.0
211606070,0,0,LUNA,,Pleasure boat,Sailing,,,12,-1,-1,-1,-1,-1,4,7,5,3,1,0,6.147067448680352,1.8228509748240813,6.8,9.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
211719620,0,0,CLARA,,Pleasure boat,Pleasure,,,7,-1,-1,-1,-1,-1,3,3,4,2,1,0,11.730851063829789,6.771349943403523,12.1,19.3,0.0,18.0,0.0,0.0,0.0,0.0,0.0
211725430,0,0,NIXTUN,,Pleasure boat,Sailing,,,9,-1,-1,-1,-1,-1,3,6,3,1,2,0,4.289839572192514,1.0617809210081708,4.2,6.4,0.0,4.0,0.0,0.0,0.0,0.0,0.0
261029730,0,0,BEST CHOICE,,Pleasure boat,Sailing,,,11,-1,-1,-1,-1,-1,3,11,0,0,3,0,4.842867294368449,1.402366648853316,5.0,8.7,0.0,5.0,0.0,0.0,0.0,0.0,0.0
229000079,0,0,UTEKHA,,Pleasure boat,Sailing,,,17,-1,-1,-1,-1,-1,4,16,1,2,2,0,7.271266233766233,0.9168265582965116,7.3,13.1,1.7,7.0,0.0,0.0,0.0,0.0,0.0
244060734,0,0,ORISANDE,,Pleasure boat,Pleasure,,,11,-1,-1,-1,-1,-1,3,6,5,3,0,0,4.60552738336714,2.9817306386699673,6.1,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211628760,0,0,,,Pleasure boat,Pleasure,,,10,-1,-1,-1,-1,-1,4,4,6,2,2,0,2.94888178913738,3.774739806207992,0.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261146000,0,0,STS POGORIA,,Pleasure boat,Sailing,,,47,-1,-1,-1,-1,-1,8,37,10,4,4,0,6.239868105515587,0.5706366070998736,6.0,7.8,3.3,6.0,0.0,0.0,0.0,0.0,0.0
244090135,0,0,ELISABETH,,Pleasure boat,Sailing,,,11,-1,-1,-1,-1,-1,4,11,0,3,1,0,5.8581944982564895,2.0669266390339094,6.4,8.4,0.0,7.0,0.0,0.0,0.0,0.0,0.0
211672730,0,0,DREAMCATCHER,,Pleasure boat,Sailing,,,12,-1,-1,-1,-1,-1,4,5,7,2,2,0,4.677272727272728,1.298419182631643,4.8,7.7,0.0,5.0,0.0,0.0,0.0,0.0,0.0
219020806,0,0,TRODSI,,Pleasure boat,Sailing,,,11,-1,-1,-1,-1,-1,3,10,1,1,2,0,5.718844984802431,1.9749521012970748,6.5,7.2,0.0,7.0,0.0,0.0,0.0,0.0,0.0
246011000,5347221,0,OOSTERSCHELDE,,Pleasure boat,Sailing,,,49,-1,-1,-1,-1,-1,7,48,1,4,3,0,4.6697523219814245,2.400444715858146,4.8,8.8,0.0,4.0,0.0,0.0,0.0,0.0,0.0
257787170,0,0,SJOBEIN 2,,Pleasure boat,Sailing,,,12,-1,-1,-1,-1,-1,4,8,4,3,1,0,1.0806796116504853,2.084461818587829,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211663410,0,0,GLUEXKIND,,Pleasure boat,Pleasure,,,11,-1,-1,-1,-1,-1,4,6,5,1,3,0,4.2405487804878055,2.4489470377987885,4.7,7.9,0.0,6.0,0.0,0.0,0.0,0.0,0.0
235070062,0,0,DELECTARI,,Pleasure boat,Pleasure,,,20,-1,-1,-1,-1,-1,6,11,9,4,2,0,8.016466826538768,2.0738256018042214,8.6,9.4,0.0,9.0,0.0,0.0,0.0,0.0,0.0
244180346,0,0,WINDEKIND,,Pleasure boat,Sailing,,,10,-1,-1,-1,-1,-1,3,6,4,3,0,0,5.397985611510791,1.7010699672588527,5.8,8.5,0.0,6.0,0.0,0.0,0.0,0.0,0.0
227825260,0,0,OUVEA V,,Pleasure boat,Sailing,,,21,-1,-1,-1,-1,-1,11,14,7,8,3,0,4.068908192301932,3.4952952488568014,6.3,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211739250,0,0,MARI,,Pleasure boat,Sailing,,,13,-1,-1,-1,-1,-1,4,7,6,2,2,0,4.296746411483254,2.7292260435647484,5.6,8.8,0.0,6.0,0.0,0.0,0.0,0.0,0.0
211559600,0,0,BON BINI,,Pleasure boat,Sailing,,,11,-1,-1,-1,-1,-1,3,11,0,1,2,0,5.219474835886214,1.1208819101409395,5.6,7.3,0.0,6.0,0.0,0.0,0.0,0.0,0.0
211441470,0,0,SY NO LIMITS,,Pleasure boat,Sailing,,,12,-1,-1,-1,-1,-1,4,12,0,4,0,0,4.137284482758621,1.8777050815718552,4.5,7.7,0.0,4.0,0.0,0.0,0.0,0.0,0.0
211143310,0,0,VIRGIN,,Pleasure boat,Sailing,,,13,-1,-1,-1,-1,-1,4,7,6,2,2,0,5.271590909090909,2.723308060254776,5.8,10.1,0.0,8.0,0.0,0.0,0.0,0.0,0.0
211421130,0,0,AQABELLE,,Pleasure boat,Sailing,,,11,-1,-1,-1,-1,-1,3,8,3,0,3,0,3.1018598615916955,2.171661829754011,3.5,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257028430,0,0,BEGLA,,Pleasure boat,Pleasure,,,11,-1,-1,-1,-1,-1,4,5,6,2,2,0,4.714842632331903,3.3411701928926254,6.7,8.8,0.0,7.0,0.0,0.0,0.0,0.0,0.0
211481430,0,0,SUSEWIND,,Pleasure boat,Sailing,,,12,-1,-1,-1,-1,-1,3,8,4,2,1,0,1.973873873873874,2.8029873189398073,0.1,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211612010,0,0,TARONJA,,Pleasure boat,Sailing,,,6,-1,-1,-1,-1,-1,3,3,3,0,3,0,4.043454038997214,1.172594550739336,4.3,6.5,0.1,5.0,0.0,0.0,0.0,0.0,0.0
211649510,0,0,EDELWEISS,,Pleasure boat,Pleasure,,,11,-1,-1,-1,-1,-1,4,6,5,4,0,0,6.555371603383121,1.7600126070073694,6.4,13.4,0.0,6.0,0.0,0.0,0.0,0.0,0.0
244150348,0,0,VOLANTE,,Pleasure boat,Pleasure,,,25,-1,-1,-1,-1,-1,6,22,3,5,1,0,9.502415875754963,1.5109083027890418,9.6,12.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
211487040,0,0,BOA VISTA,,Pleasure boat,Sailing,,,11,-1,-1,-1,-1,-1,4,10,1,1,3,0,4.973056994818653,1.8079620389835322,5.4,7.3,0.0,6.0,0.0,0.0,0.0,0.0,0.0
211568150,0,0,AEOLUS 7,,Pleasure boat,Pleasure,,,13,-1,-1,-1,-1,-1,4,10,3,1,3,0,3.4290192353360247,3.7190302751545192,0.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244740240,0,0,MYSTELL,,Pleasure boat,Sailing,,,12,-1,-1,-1,-1,-1,4,11,1,2,2,0,5.131144781144782,2.7864565921399116,6.3,8.1,0.0,7.0,0.0,0.0,0.0,0.0,0.0
211610800,0,0,CONSTANTIA,,Pleasure boat,Sailing,,,10,-1,-1,-1,-1,-1,4,7,3,1,3,0,4.925758889852558,1.1795013325416694,5.1,8.8,0.0,5.0,0.0,0.0,0.0,0.0,0.0
211478100,0,0,MAEGD,,Pleasure boat,Sailing,,,15,-1,-1,-1,-1,-1,4,11,4,2,2,0,5.035967302452316,1.6815011115069143,5.5,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
211366440,0,0,LA RONDINE,,Pleasure boat,Sailing,,,12,-1,-1,-1,-1,-1,4,8,4,4,0,0,5.440321217244294,2.066096206529127,6.3,8.6,0.0,6.0,0.0,0.0,0.0,0.0,0.0
257009160,0,0,SCOTTA,,Pleasure boat,Sailing,,,11,-1,-1,-1,-1,-1,4,11,0,2,2,0,5.40398406374502,2.013047130182118,5.8,8.9,0.0,6.0,0.0,0.0,0.0,0.0,0.0
211539710,0,0,PAINKILLER,,Pleasure boat,Sailing,,,14,-1,-1,-1,-1,-1,4,14,0,2,2,0,5.982985386221294,1.8212241860453018,6.7,8.4,0.0,7.0,0.0,0.0,0.0,0.0,0.0
211482450,0,0,BUNAI,,Pleasure boat,Sailing,,,10,-1,-1,-1,-1,-1,3,7,3,1,2,0,7.60353982300885,0.4671205877385988,7.7,8.4,5.9,8.0,0.0,0.0,0.0,0.0,0.0
211106700,0,0,VANESSA,,Pleasure boat,Pleasure,,,15,-1,-1,-1,-1,-1,4,10,5,2,2,0,2.311293316831683,3.3429396301866747,0.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244270406,0,0,DEVIN,,Pleasure boat,Pleasure,,,15,-1,-1,-1,-1,-1,5,14,1,1,4,0,2.765546761427879,3.1126678769945504,0.1,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211481590,0,0,SEASTER,,Pleasure boat,Sailing,,,12,-1,-1,-1,-1,-1,4,12,0,2,2,0,4.4308356135550415,2.3924799986015035,5.3,8.2,0.0,6.0,0.0,0.0,0.0,0.0,0.0
244620357,0,0,DRIES,,Pleasure boat,Sailing,,,10,-1,-1,-1,-1,-1,3,7,3,3,0,0,2.752612994350282,2.8431645937025727,2.3499999999999996,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211150810,0,0,,,Pleasure boat,Pleasure,,,11,-1,-1,-1,-1,-1,4,5,6,1,3,0,0.9215020576131687,2.1217837191275426,0.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211565140,0,0,OCEAN SPIRIT,,Pleasure boat,Sailing,,,14,-1,-1,-1,-1,-1,4,12,2,3,1,0,5.25283422459893,2.5331680455395835,6.0,10.1,0.0,6.0,0.0,0.0,0.0,0.0,0.0
230985810,0,0,S/Y ANNA KRISTINA,,Pleasure boat,Pleasure,,,12,-1,-1,-1,-1,-1,4,11,1,3,1,0,5.540555555555556,2.009855527819448,5.8,8.3,0.0,6.0,0.0,0.0,0.0,0.0,0.0
244750006,0,0,RIETVAER,,Pleasure boat,Pleasure,,,13,-1,-1,-1,-1,-1,4,9,4,2,2,0,7.703703703703703,0.15608046357924213,7.7,8.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0
211174330,0,0,LULU,,Pleasure boat,Sailing,,,10,-1,-1,-1,-1,-1,3,10,0,3,0,0,5.075660639777468,1.7750530853202342,5.4,7.7,0.0,6.0,0.0,0.0,0.0,0.0,0.0
211430630,0,0,XENIA,,Pleasure boat,Sailing,,,10,-1,-1,-1,-1,-1,3,7,3,1,2,0,2.36636259977195,3.192703170518359,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211486620,0,0,JAMBALAYA,,Pleasure boat,Pleasure,,,8,-1,-1,-1,-1,-1,2,5,3,1,1,0,3.3418367346938775,0.7079698679282773,3.3499999999999996,4.7,1.1,3.0,0.0,0.0,0.0,0.0,0.0
211765110,0,0,PIDEAS II,,Pleasure boat,Sailing,,,17,-1,-1,-1,-1,-1,5,15,2,4,1,0,2.818572927597062,3.3653061272899794,0.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211487610,0,0,POLARIS,,Pleasure boat,Pleasure,,,13,-1,-1,-1,-1,-1,4,7,6,2,2,0,9.009629629629629,10.435750492329351,6.95,34.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211360300,0,0,JOHANNE,,Pleasure boat,Sailing,,,24,-1,-1,-1,-1,-1,5,19,5,2,3,0,5.703061224489796,1.550686850254791,6.2,6.9,0.1,6.0,0.0,0.0,0.0,0.0,0.0
265673250,0,0,ENFIN,,Pleasure boat,Pleasure,,,11,-1,-1,-1,-1,-1,3,10,1,1,2,0,5.015789473684211,0.9645828698364671,5.1,7.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0
211795450,0,0,SANTANA,,Pleasure boat,Sailing,,,10,-1,-1,-1,-1,-1,3,6,4,2,1,0,0.39986910994764396,1.4315282279214567,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211664630,0,0,JONATHAN,,Pleasure boat,Sailing,,,12,-1,-1,-1,-1,-1,4,12,0,0,4,0,5.698357664233576,2.3851562575980094,6.2,9.9,0.0,6.0,0.0,0.0,0.0,0.0,0.0
338117639,0,0,SAPHAEDRA,,Pleasure boat,Sailing,,,16,-1,-1,-1,-1,-1,6,9,7,3,3,0,5.336952380952382,1.4838077202864037,5.6,7.4,0.0,6.0,0.0,0.0,0.0,0.0,0.0
235017278,0,0,CHRISTA,,Pleasure boat,Sailing,,,9,-1,-1,-1,-1,-1,3,8,1,2,1,0,4.076744186046512,1.0401193493532577,4.1,5.4,0.0,4.0,0.0,0.0,0.0,0.0,0.0
367683840,0,0,SAPPHIRE III,,Pleasure boat,Sailing,,,23,-1,-1,-1,-1,-1,6,23,0,3,3,0,2.105355871886121,3.3393575160011957,0.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211120260,0,0,MOBILE,,Pleasure boat,Sailing,,,16,-1,-1,-1,-1,-1,4,8,8,2,2,0,4.521388040157136,1.767698030144939,4.6,8.4,0.0,4.0,0.0,0.0,0.0,0.0,0.0
211582160,0,0,SVEN V,,Pleasure boat,Sailing,,,11,-1,-1,-1,-1,-1,4,10,1,1,3,0,6.290950226244344,0.4586635747299315,6.3,7.6,5.2,6.0,0.0,0.0,0.0,0.0,0.0
232006939,0,0,DAWN STAR,,Pleasure boat,Sailing,,,1,-1,-1,-1,-1,-1,3,0,1,2,1,0,4.989448002439769,1.2699602090402602,5.2,8.4,0.0,5.0,0.0,0.0,0.0,0.0,0.0
211451480,0,0,HATHUMIN,,Pleasure boat,Sailing,,,11,-1,-1,-1,-1,-1,3,7,4,2,1,0,5.151427106477525,1.758986478943039,5.7,8.5,0.0,6.0,0.0,0.0,0.0,0.0,0.0
244391046,0,0,PAUZE,,Pleasure boat,Pleasure,,,11,-1,-1,-1,-1,-1,4,11,0,0,4,0,4.958441558441558,1.7390826580063934,5.2,8.3,1.0,5.0,0.0,0.0,0.0,0.0,0.0
211575560,0,0,HEAVEN CAN WAIT,,Pleasure boat,Pleasure,,,12,-1,-1,-1,-1,-1,4,10,2,2,2,0,3.602695417789757,2.217995993819774,4.3,7.9,0.0,5.0,0.0,0.0,0.0,0.0,0.0
211363550,0,0,S.Y. FRAU LUNA,,Pleasure boat,Sailing,,,10,-1,-1,-1,-1,-1,3,6,4,3,0,0,2.416578947368421,2.1553918110603982,3.1,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244130852,0,0,INDEPENDENCE,,Pleasure boat,Pleasure,,,17,-1,-1,-1,-1,-1,5,13,4,2,3,0,6.322549019607844,2.9423755420603617,7.5,9.9,0.0,8.0,0.0,0.0,0.0,0.0,0.0
211591600,0,0,ANTARES,,Pleasure boat,Sailing,,,8,-1,-1,-1,-1,-1,3,0,8,0,3,0,3.294959207459207,1.9165923863683176,3.6,19.8,0.0,5.0,0.0,0.0,0.0,0.0,0.0
211149140,0,0,GREIF VON UEM,,Pleasure boat,Sailing,,,20,-1,-1,-1,-1,-1,4,7,13,2,2,0,3.836891084558823,2.892032112258981,4.3,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211539240,0,0,VAMOS,,Pleasure boat,Pleasure,,,12,-1,-1,-1,-1,-1,4,5,7,1,3,0,7.712820512820513,11.064028472752772,0.1,29.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265510470,0,0,ANITA,,Pleasure boat,Pleasure,,,13,-1,-1,-1,-1,-1,4,9,4,4,0,0,4.822954545454546,1.0082584852172216,4.7,8.0,0.6,4.0,0.0,0.0,0.0,0.0,0.0
257013850,0,0,WINDMUSIC,,Pleasure boat,Sailing,,,12,-1,-1,-1,-1,-1,4,12,0,4,0,0,4.632224662692187,3.323921766428185,6.3,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244170156,0,0,THIN WHITE DUKE,,Pleasure boat,Sailing,,,11,-1,-1,-1,-1,-1,4,10,1,3,1,0,5.212557339449542,1.9132138563290233,5.7,9.1,0.0,6.0,0.0,0.0,0.0,0.0,0.0
211669040,0,0,JONATHAN,,Pleasure boat,Pleasure,,,11,-1,-1,-1,-1,-1,4,8,3,1,3,0,0.7820253164556963,2.3518123369846036,0.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211682410,0,0,ELLA,,Pleasure boat,Pleasure,,,12,-1,-1,-1,-1,-1,4,5,7,1,3,0,0.58,1.7643380880344017,0.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211528930,0,0,AURYN,,Pleasure boat,Sailing,,,11,-1,-1,-1,-1,-1,3,9,2,2,1,0,4.931623931623932,2.494188057113963,6.1,7.5,0.0,7.0,0.0,0.0,0.0,0.0,0.0
211522980,0,0,PHAROS,,Pleasure boat,Sailing,,,10,-1,-1,-1,-1,-1,3,10,0,3,0,0,3.473739742086753,1.642500301992506,3.9,6.8,0.0,4.0,0.0,0.0,0.0,0.0,0.0
211741540,0,0,RECKLESS RAT,,Pleasure boat,Sailing,,,10,-1,-1,-1,-1,-1,3,6,4,3,0,0,6.912966601178782,0.9134972389532637,7.0,9.4,3.5,7.0,0.0,0.0,0.0,0.0,0.0
211195010,0,0,DESPERADO,,Pleasure boat,Sailing,,,12,-1,-1,-1,-1,-1,4,8,4,3,1,0,3.045553422904671,3.014938967186128,1.8,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211148600,0,0,FORTUNA,,Pleasure boat,Sailing,,,12,-1,-1,-1,-1,-1,4,8,4,1,3,0,5.090576854174132,1.5331980037597546,5.4,8.3,0.0,6.0,0.0,0.0,0.0,0.0,0.0
211313540,0,0,KUMARI,,Pleasure boat,Pleasure,,,12,-1,-1,-1,-1,-1,7,10,2,0,7,0,5.886051502145923,1.6184150847632188,6.2,9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
211248530,0,0,LADY OF THE DAWN,,Pleasure boat,Pleasure,,,15,-1,-1,-1,-1,-1,5,9,6,4,1,0,3.9594084329767147,3.2614236205527822,6.2,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258129350,0,0,TANGO 2,,Pleasure boat,Pleasure,,,12,-1,-1,-1,-1,-1,4,11,1,2,2,0,0.02622950819672131,0.046002656568141564,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244615020,0,0,ALK,,Pleasure boat,Pleasure,,,13,-1,-1,-1,-1,-1,4,4,9,2,2,0,1.1905660377358491,2.350308011806718,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211789110,0,0,AKKA,,Pleasure boat,Sailing,,,7,-1,-1,-1,-1,-1,2,4,3,1,1,0,4.244208494208494,1.1599853476385895,4.5,6.1,0.0,5.0,0.0,0.0,0.0,0.0,0.0
261010660,0,0,MISTER WIND,,Pleasure boat,Sailing,,,10,-1,-1,-1,-1,-1,3,10,0,3,0,0,5.578616352201258,1.7630556736494472,5.9,8.5,0.0,6.0,0.0,0.0,0.0,0.0,0.0
211718570,0,0,,,Pleasure boat,Pleasure,,,10,-1,-1,-1,-1,-1,3,9,1,3,0,0,2.0402826855123672,2.68648586291253,0.1,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211479260,0,0,ANNE,,Pleasure boat,Pleasure,,,9,-1,-1,-1,-1,-1,3,6,3,1,2,0,6.2727272727272725,1.521397366815585,6.8,8.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
265723940,0,0,QUEENSLAND,,Pleasure boat,Pleasure,,,9,-1,-1,-1,-1,-1,3,8,1,2,1,0,1.69486529318542,2.3619397731683778,0.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211120550,0,0,DIVA,,Pleasure boat,Sailing,,,12,-1,-1,-1,-1,-1,4,8,4,4,0,0,1.9173304628632941,2.7746865541416175,0.0,36.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253262000,0,0,JUST 4 FUN,,Pleasure boat,Sailing,,,13,-1,-1,-1,-1,-1,3,13,0,3,0,0,3.36720571643475,2.8870686905231078,4.3,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244260556,0,0,FREESTYLE,,Pleasure boat,Sailing,,,9,-1,-1,-1,-1,-1,4,6,3,2,2,0,2.527382286995516,2.9811206130401233,0.1,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211278770,0,0,TIGRIS,,Pleasure boat,Sailing,,,14,-1,-1,-1,-1,-1,4,14,0,4,0,0,3.3941703056768557,3.1202539622017014,4.2,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211600290,0,0,NENO,,Pleasure boat,Sailing,,,11,-1,-1,-1,-1,-1,4,10,1,0,4,0,3.5500000000000003,2.687584065309978,3.15,7.7,0.2,6.0,0.0,0.0,0.0,0.0,0.0
219018589,0,0,LADYHAWK,,Pleasure boat,Pleasure,,,11,-1,-1,-1,-1,-1,4,6,5,2,2,0,7.7727272727272725,7.133455110826857,8.3,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219016915,0,0,SMILEY,,Pleasure boat,Pleasure,,,9,-1,-1,-1,-1,-1,4,5,4,2,2,0,7.558448753462604,6.668473484408252,6.7,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253022000,0,0,YOLO,,Pleasure boat,Pleasure,,,11,-1,-1,-1,-1,-1,4,11,0,0,4,0,5.2804611650485445,1.6260319369472407,5.7,8.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
244150744,0,0,KAIROS,,Pleasure boat,Pleasure,,,13,-1,-1,-1,-1,-1,4,13,0,2,2,0,5.876100952871491,1.8695519971019037,6.3,31.1,0.0,7.0,0.0,0.0,0.0,0.0,0.0
244870880,0,0,SNARF,,Pleasure boat,Pleasure,,,14,-1,-1,-1,-1,-1,4,10,4,2,2,0,6.015000000000001,3.4399338433749937,7.8,9.9,0.0,8.0,0.0,0.0,0.0,0.0,0.0
244130604,0,0,ROBEN II,,Pleasure boat,Pleasure,,,13,-1,-1,-1,-1,-1,4,13,0,2,2,0,7.839682539682539,10.261166244555865,0.0,43.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211427920,0,0,ANTARES,,Pleasure boat,Sailing,,,14,-1,-1,-1,-1,-1,4,10,4,3,1,0,3.5899618112384073,2.5544712742635824,4.8,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211471590,0,0,HELENE,,Pleasure boat,Pleasure,,,14,-1,-1,-1,-1,-1,4,6,8,1,3,0,6.919469026548672,2.294592183151182,7.8,8.9,0.4,8.0,0.0,0.0,0.0,0.0,0.0
319751000,9462160,0,PURE BLISS,,Pleasure boat,Pleasure,,,37,-1,-1,-1,-1,-1,8,27,10,4,4,0,10.780065456709314,2.9731929478656367,11.9,12.7,0.0,12.0,0.6119309729247246,16.526847310188398,-0.2,135.0,-78.7
265815640,0,0,PLATINA,,Pleasure boat,Sailing,,,10,-1,-1,-1,-1,-1,3,5,5,1,2,0,1.162004362889773,1.9455029293156643,0.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
